,Epoch,Loss,Model
200,200,0.09053138643503189,Model 0
201,201,0.08809168636798859,Model 0
202,202,0.08822806179523468,Model 0
203,203,0.0875881090760231,Model 0
204,204,0.08395527303218842,Model 0
205,205,0.08163465559482574,Model 0
206,206,0.081076480448246,Model 0
207,207,0.07729164510965347,Model 0
208,208,0.07672576606273651,Model 0
209,209,0.07606230676174164,Model 0
210,210,0.07490935176610947,Model 0
211,211,0.0735074132680893,Model 0
212,212,0.06955892592668533,Model 0
213,213,0.06873703002929688,Model 0
214,214,0.06972052156925201,Model 0
215,215,0.06421253085136414,Model 0
216,216,0.06316767632961273,Model 0
217,217,0.061848707497119904,Model 0
218,218,0.06259258091449738,Model 0
219,219,0.06107444316148758,Model 0
220,220,0.057661812752485275,Model 0
221,221,0.059307850897312164,Model 0
222,222,0.05406377464532852,Model 0
223,223,0.05471936613321304,Model 0
224,224,0.05382654070854187,Model 0
225,225,0.051973529160022736,Model 0
226,226,0.04953784495592117,Model 0
227,227,0.04939768835902214,Model 0
228,228,0.05153609439730644,Model 0
229,229,0.050525955855846405,Model 0
230,230,0.045574165880680084,Model 0
231,231,0.04183509945869446,Model 0
232,232,0.045770399272441864,Model 0
233,233,0.04729347676038742,Model 0
234,234,0.04395754635334015,Model 0
235,235,0.04028540849685669,Model 0
236,236,0.03742989897727966,Model 0
237,237,0.03771394491195679,Model 0
238,238,0.03865353390574455,Model 0
239,239,0.0359656848013401,Model 0
240,240,0.03230941295623779,Model 0
241,241,0.03392582759261131,Model 0
242,242,0.03331447392702103,Model 0
243,243,0.031739071011543274,Model 0
244,244,0.031317088752985,Model 0
245,245,0.03161502629518509,Model 0
246,246,0.02908174693584442,Model 0
247,247,0.027102136984467506,Model 0
248,248,0.027140144258737564,Model 0
249,249,0.025397907942533493,Model 0
250,250,0.02679983340203762,Model 0
251,251,0.02564278244972229,Model 0
252,252,0.024480555206537247,Model 0
253,253,0.025157129392027855,Model 0
254,254,0.024708479642868042,Model 0
255,255,0.023366302251815796,Model 0
256,256,0.023032940924167633,Model 0
257,257,0.02230442687869072,Model 0
258,258,0.021114353090524673,Model 0
259,259,0.02152198553085327,Model 0
260,260,0.01963610015809536,Model 0
261,261,0.0195224080234766,Model 0
262,262,0.018675224855542183,Model 0
263,263,0.01841217838227749,Model 0
264,264,0.018021242693066597,Model 0
265,265,0.017435364425182343,Model 0
266,266,0.016667399555444717,Model 0
267,267,0.016500575467944145,Model 0
268,268,0.016640475019812584,Model 0
269,269,0.017044728621840477,Model 0
270,270,0.014719491824507713,Model 0
271,271,0.015171870589256287,Model 0
272,272,0.014939907006919384,Model 0
273,273,0.014408476650714874,Model 0
274,274,0.014531278982758522,Model 0
275,275,0.012979025021195412,Model 0
276,276,0.01410064846277237,Model 0
277,277,0.01321721076965332,Model 0
278,278,0.01171149592846632,Model 0
279,279,0.012324190698564053,Model 0
280,280,0.012424355372786522,Model 0
281,281,0.012908059172332287,Model 0
282,282,0.01287752389907837,Model 0
283,283,0.012078199535608292,Model 0
284,284,0.01239698939025402,Model 0
285,285,0.01119349803775549,Model 0
286,286,0.0115384291857481,Model 0
287,287,0.011244995519518852,Model 0
288,288,0.010129505768418312,Model 0
289,289,0.010250197723507881,Model 0
290,290,0.009795619174838066,Model 0
291,291,0.009560994803905487,Model 0
292,292,0.0106034642085433,Model 0
293,293,0.009095149114727974,Model 0
294,294,0.01027955487370491,Model 0
295,295,0.00906662829220295,Model 0
296,296,0.0087479492649436,Model 0
297,297,0.008922581560909748,Model 0
298,298,0.00940035842359066,Model 0
299,299,0.00878553744405508,Model 0
300,300,0.0082388985902071,Model 0
301,301,0.008673487231135368,Model 0
302,302,0.008151480928063393,Model 0
303,303,0.008257715031504631,Model 0
304,304,0.007679654750972986,Model 0
305,305,0.007912546396255493,Model 0
306,306,0.007069875486195087,Model 0
307,307,0.007286079227924347,Model 0
308,308,0.007495958358049393,Model 0
309,309,0.006864790804684162,Model 0
310,310,0.007732146419584751,Model 0
311,311,0.006881743669509888,Model 0
312,312,0.00706267636269331,Model 0
313,313,0.007328086532652378,Model 0
314,314,0.007391373161226511,Model 0
315,315,0.006018416490405798,Model 0
316,316,0.00607449933886528,Model 0
317,317,0.006775278598070145,Model 0
318,318,0.00612588319927454,Model 0
319,319,0.005976891610771418,Model 0
320,320,0.006108952686190605,Model 0
321,321,0.006799512542784214,Model 0
322,322,0.006143891718238592,Model 0
323,323,0.005891192238777876,Model 0
324,324,0.005530788097530603,Model 0
325,325,0.005398659501224756,Model 0
326,326,0.006005201488733292,Model 0
327,327,0.005634426139295101,Model 0
328,328,0.005427294876426458,Model 0
329,329,0.0055817607790231705,Model 0
330,330,0.004889172036200762,Model 0
331,331,0.005237424746155739,Model 0
332,332,0.005756547208875418,Model 0
333,333,0.005462375935167074,Model 0
334,334,0.0045692166313529015,Model 0
335,335,0.0050413766875863075,Model 0
336,336,0.005188152194023132,Model 0
337,337,0.005458959843963385,Model 0
338,338,0.005220617167651653,Model 0
339,339,0.004821006674319506,Model 0
340,340,0.00480702193453908,Model 0
341,341,0.004628059454262257,Model 0
342,342,0.004752440378069878,Model 0
343,343,0.004651492927223444,Model 0
344,344,0.004774427507072687,Model 0
345,345,0.004440511576831341,Model 0
346,346,0.004414792638272047,Model 0
347,347,0.004365579225122929,Model 0
348,348,0.004089324735105038,Model 0
349,349,0.004069645889103413,Model 0
350,350,0.004128107335418463,Model 0
351,351,0.004013862460851669,Model 0
352,352,0.004061518236994743,Model 0
353,353,0.004228133708238602,Model 0
354,354,0.004214399494230747,Model 0
355,355,0.003751323325559497,Model 0
356,356,0.0038262675516307354,Model 0
357,357,0.00404617004096508,Model 0
358,358,0.003996248356997967,Model 0
359,359,0.004195625428110361,Model 0
360,360,0.0038223913870751858,Model 0
361,361,0.0043248375877738,Model 0
362,362,0.0035227681510150433,Model 0
363,363,0.00340942176990211,Model 0
364,364,0.0034427810460329056,Model 0
365,365,0.003735469188541174,Model 0
366,366,0.003378602210432291,Model 0
367,367,0.003698522923514247,Model 0
368,368,0.0034881148021668196,Model 0
369,369,0.003330851439386606,Model 0
370,370,0.0032021678052842617,Model 0
371,371,0.0035128132440149784,Model 0
372,372,0.003227459266781807,Model 0
373,373,0.0035673915408551693,Model 0
374,374,0.0030442860443145037,Model 0
375,375,0.003521601902320981,Model 0
376,376,0.003460083855316043,Model 0
377,377,0.003139981534332037,Model 0
378,378,0.0034512628335505724,Model 0
379,379,0.003453992772847414,Model 0
380,380,0.003606148064136505,Model 0
381,381,0.0032044698018580675,Model 0
382,382,0.0029534283094108105,Model 0
383,383,0.003252282738685608,Model 0
384,384,0.0029582909774035215,Model 0
385,385,0.002984402934089303,Model 0
386,386,0.0034828614443540573,Model 0
387,387,0.003227007808163762,Model 0
388,388,0.0030735384207218885,Model 0
389,389,0.003006743500009179,Model 0
390,390,0.003136836690828204,Model 0
391,391,0.002982191974297166,Model 0
392,392,0.002737544011324644,Model 0
393,393,0.0032292716205120087,Model 0
394,394,0.002907409565523267,Model 0
395,395,0.0027345442213118076,Model 0
396,396,0.002844427712261677,Model 0
397,397,0.0029360393527895212,Model 0
398,398,0.0028607449494302273,Model 0
399,399,0.0027008734177798033,Model 0
400,400,0.0028800438158214092,Model 0
401,401,0.0024729440920054913,Model 0
402,402,0.002831529825925827,Model 0
403,403,0.002694568131119013,Model 0
404,404,0.002705084625631571,Model 0
405,405,0.0032227220945060253,Model 0
406,406,0.00256710103712976,Model 0
407,407,0.0023658061400055885,Model 0
408,408,0.002620758255943656,Model 0
409,409,0.002504021394997835,Model 0
410,410,0.0027671800926327705,Model 0
411,411,0.0028447345830500126,Model 0
412,412,0.0023462907411158085,Model 0
413,413,0.0022111008875072002,Model 0
414,414,0.0025042665656656027,Model 0
415,415,0.0024388767778873444,Model 0
416,416,0.0023170392960309982,Model 0
417,417,0.0023816265165805817,Model 0
418,418,0.0023018443025648594,Model 0
419,419,0.0024557255674153566,Model 0
420,420,0.0025539183989167213,Model 0
421,421,0.002427477855235338,Model 0
422,422,0.002599956002086401,Model 0
423,423,0.002007165690883994,Model 0
424,424,0.0025361122097820044,Model 0
425,425,0.0021040248684585094,Model 0
426,426,0.0019193062325939536,Model 0
427,427,0.002519364468753338,Model 0
428,428,0.002472499618306756,Model 0
429,429,0.00222957506775856,Model 0
430,430,0.002021708292886615,Model 0
431,431,0.0021661019418388605,Model 0
432,432,0.0021465797908604145,Model 0
433,433,0.0023170816712081432,Model 0
434,434,0.0022595443297177553,Model 0
435,435,0.0019079961348325014,Model 0
436,436,0.0020483045373111963,Model 0
437,437,0.0018929897341877222,Model 0
438,438,0.0019875208381563425,Model 0
439,439,0.002098997589200735,Model 0
440,440,0.0022185146808624268,Model 0
441,441,0.0021466941107064486,Model 0
442,442,0.0019034944707527757,Model 0
443,443,0.002122645964846015,Model 0
444,444,0.0022601743694394827,Model 0
445,445,0.0019807845819741488,Model 0
446,446,0.0021738121286034584,Model 0
447,447,0.001828752807341516,Model 0
448,448,0.002241922542452812,Model 0
449,449,0.0019005745416507125,Model 0
450,450,0.0022684214636683464,Model 0
451,451,0.002082626335322857,Model 0
452,452,0.002237037057057023,Model 0
453,453,0.0018167879898101091,Model 0
454,454,0.0017608655616641045,Model 0
455,455,0.0016596898203715682,Model 0
456,456,0.001613201224245131,Model 0
457,457,0.0019740876741707325,Model 0
458,458,0.0019992555025964975,Model 0
459,459,0.0017446838319301605,Model 0
460,460,0.0020562245044857264,Model 0
461,461,0.0019232637714594603,Model 0
462,462,0.0018591437255963683,Model 0
463,463,0.0018867123872041702,Model 0
464,464,0.0018352766055613756,Model 0
465,465,0.001920493901707232,Model 0
466,466,0.0025425152853131294,Model 0
467,467,0.0017660011071711779,Model 0
468,468,0.0015180457849055529,Model 0
469,469,0.0021794219501316547,Model 0
470,470,0.0014406128320842981,Model 0
471,471,0.001771640032529831,Model 0
472,472,0.0015985316131263971,Model 0
473,473,0.002028433373197913,Model 0
474,474,0.0016503296792507172,Model 0
475,475,0.0014626210322603583,Model 0
476,476,0.0017719449242576957,Model 0
477,477,0.00163952074944973,Model 0
478,478,0.001590673578903079,Model 0
479,479,0.0017762698698788881,Model 0
480,480,0.0012805829755961895,Model 0
481,481,0.0016604788834229112,Model 0
482,482,0.0014611722435802221,Model 0
483,483,0.0014736372977495193,Model 0
484,484,0.0013402958866208792,Model 0
485,485,0.0014467284781858325,Model 0
486,486,0.0014102128334343433,Model 0
487,487,0.0014056061627343297,Model 0
488,488,0.0013500874629244208,Model 0
489,489,0.0015138344606384635,Model 0
490,490,0.0014001550152897835,Model 0
491,491,0.0013896893942728639,Model 0
492,492,0.0014428753638640046,Model 0
493,493,0.0013220442924648523,Model 0
494,494,0.0014115117955952883,Model 0
495,495,0.0013964638346806169,Model 0
496,496,0.0015071146190166473,Model 0
497,497,0.001541657722555101,Model 0
498,498,0.0013342669699341059,Model 0
499,499,0.0014574319357052445,Model 0
500,500,0.0017557479441165924,Model 0
501,501,0.0012526955688372254,Model 0
502,502,0.0011930072214454412,Model 0
503,503,0.0013124988181516528,Model 0
504,504,0.0013748804340139031,Model 0
505,505,0.0017490831669420004,Model 0
506,506,0.0017447264399379492,Model 0
507,507,0.0011485334252938628,Model 0
508,508,0.0014698526356369257,Model 0
509,509,0.0012043279130011797,Model 0
510,510,0.001416257000528276,Model 0
511,511,0.0011409192811697721,Model 0
512,512,0.0015370872570201755,Model 0
513,513,0.0012618553591892123,Model 0
514,514,0.001585816266015172,Model 0
515,515,0.0011621240992099047,Model 0
516,516,0.0012845650780946016,Model 0
517,517,0.001293847570195794,Model 0
518,518,0.001366014126688242,Model 0
519,519,0.0013528252020478249,Model 0
520,520,0.0013623590348288417,Model 0
521,521,0.0013278825208544731,Model 0
522,522,0.001161681255325675,Model 0
523,523,0.0013373179826885462,Model 0
524,524,0.001197643345221877,Model 0
525,525,0.001552219153381884,Model 0
526,526,0.0013536503538489342,Model 0
527,527,0.001093665137887001,Model 0
528,528,0.0014832464512437582,Model 0
529,529,0.00134871038608253,Model 0
530,530,0.0011683518532663584,Model 0
531,531,0.0012677379418164492,Model 0
532,532,0.0010792146204039454,Model 0
533,533,0.001346306293271482,Model 0
534,534,0.0012819919502362609,Model 0
535,535,0.001234523137100041,Model 0
536,536,0.0012069622753188014,Model 0
537,537,0.0011671902611851692,Model 0
538,538,0.0012294825864955783,Model 0
539,539,0.0011778783518821,Model 0
540,540,0.0010941660730168223,Model 0
541,541,0.001150609110482037,Model 0
542,542,0.0011657204013317823,Model 0
543,543,0.0009214410674758255,Model 0
544,544,0.0011249524541199207,Model 0
545,545,0.0009577712044119835,Model 0
546,546,0.0009847438195720315,Model 0
547,547,0.0012307409197092056,Model 0
548,548,0.001109058503061533,Model 0
549,549,0.001341750961728394,Model 0
550,550,0.00099016516469419,Model 0
551,551,0.001029362203553319,Model 0
552,552,0.0010813052067533135,Model 0
553,553,0.0009362436830997467,Model 0
554,554,0.001005195314064622,Model 0
555,555,0.0011416454799473286,Model 0
556,556,0.0010246488964185119,Model 0
557,557,0.0011037015356123447,Model 0
558,558,0.0010902035282924771,Model 0
559,559,0.0011063006240874529,Model 0
560,560,0.0012642097426578403,Model 0
561,561,0.0011629712535068393,Model 0
562,562,0.0010218777460977435,Model 0
563,563,0.0010362659813836217,Model 0
564,564,0.0009358334355056286,Model 0
565,565,0.0012666535330936313,Model 0
566,566,0.0011150853242725134,Model 0
567,567,0.0009484781767241657,Model 0
568,568,0.0013190890895202756,Model 0
569,569,0.0010883420472964644,Model 0
570,570,0.0008323502843268216,Model 0
571,571,0.0008997715776786208,Model 0
572,572,0.0012437147088348866,Model 0
573,573,0.0010768785141408443,Model 0
574,574,0.0011809952557086945,Model 0
575,575,0.0011701848125085235,Model 0
576,576,0.0013143714750185609,Model 0
577,577,0.0008985244785435498,Model 0
578,578,0.0007842611521482468,Model 0
579,579,0.0011351886205375195,Model 0
580,580,0.0010883918730542064,Model 0
581,581,0.000991375301964581,Model 0
582,582,0.0009551917319186032,Model 0
583,583,0.0010706487810239196,Model 0
584,584,0.0009168515098281205,Model 0
585,585,0.0008642018074169755,Model 0
586,586,0.0008571436628699303,Model 0
587,587,0.0008393685566261411,Model 0
588,588,0.0007862051133997738,Model 0
589,589,0.0009861893486231565,Model 0
590,590,0.0008760384516790509,Model 0
591,591,0.000949910725466907,Model 0
592,592,0.0007635882939212024,Model 0
593,593,0.0008091645431704819,Model 0
594,594,0.0009100717725232244,Model 0
595,595,0.0008561278809793293,Model 0
596,596,0.0008100707782432437,Model 0
597,597,0.0008246954530477524,Model 0
598,598,0.0010862031485885382,Model 0
599,599,0.00096796517027542,Model 0
600,600,0.0009075232082977891,Model 0
601,601,0.0009964103810489178,Model 0
602,602,0.0009607651154510677,Model 0
603,603,0.0007337913848459721,Model 0
604,604,0.0010341780725866556,Model 0
605,605,0.0006890901131555438,Model 0
606,606,0.001036130590364337,Model 0
607,607,0.0009660542709752917,Model 0
608,608,0.0007561545935459435,Model 0
609,609,0.0008371700532734394,Model 0
610,610,0.0008960262057371438,Model 0
611,611,0.0008552824147045612,Model 0
612,612,0.0009074339759536088,Model 0
613,613,0.0007548134890384972,Model 0
614,614,0.0008136365795508027,Model 0
615,615,0.0006753074703738093,Model 0
616,616,0.0008887109579518437,Model 0
617,617,0.0008564122836105525,Model 0
618,618,0.0008578308625146747,Model 0
619,619,0.0008479736861772835,Model 0
620,620,0.0008600263972766697,Model 0
621,621,0.0006830323254689574,Model 0
622,622,0.000971582718193531,Model 0
623,623,0.0007962308591231704,Model 0
624,624,0.0007752470555715263,Model 0
625,625,0.0007389783277176321,Model 0
626,626,0.0007701560389250517,Model 0
627,627,0.0006362233543768525,Model 0
628,628,0.0009043993195518851,Model 0
629,629,0.0007227247697301209,Model 0
630,630,0.0007157964282669127,Model 0
631,631,0.0009540750761516392,Model 0
632,632,0.0008693526615388691,Model 0
633,633,0.0007430213736370206,Model 0
634,634,0.0008174639078788459,Model 0
635,635,0.0007169457385316491,Model 0
636,636,0.0007568488945253193,Model 0
637,637,0.0007245498709380627,Model 0
638,638,0.0006886963965371251,Model 0
639,639,0.0007101417286321521,Model 0
640,640,0.0008647775393910706,Model 0
641,641,0.0008340488420799375,Model 0
642,642,0.0006960610626265407,Model 0
643,643,0.0007574173505418003,Model 0
644,644,0.0007965632830746472,Model 0
645,645,0.0007631905609741807,Model 0
646,646,0.0006544393254444003,Model 0
647,647,0.0006058245780877769,Model 0
648,648,0.0007259895792230964,Model 0
649,649,0.0006331515032798052,Model 0
650,650,0.0007058032788336277,Model 0
651,651,0.0007780712912790477,Model 0
652,652,0.000854118843562901,Model 0
653,653,0.0007030654232949018,Model 0
654,654,0.0007351447129622102,Model 0
655,655,0.0007875529117882252,Model 0
656,656,0.0007856233860366046,Model 0
657,657,0.0007193265482783318,Model 0
658,658,0.0006696644122712314,Model 0
659,659,0.0007049303385429084,Model 0
660,660,0.000577454746235162,Model 0
661,661,0.0006182740908116102,Model 0
662,662,0.0006549869431182742,Model 0
663,663,0.0007406258955597878,Model 0
664,664,0.0006899526924826205,Model 0
665,665,0.0007109631551429629,Model 0
666,666,0.0005281317280605435,Model 0
667,667,0.000610643532127142,Model 0
668,668,0.0005210858071222901,Model 0
669,669,0.0006232258165255189,Model 0
670,670,0.0005529304035007954,Model 0
671,671,0.0005816447664983571,Model 0
672,672,0.000655893818475306,Model 0
673,673,0.0011288749519735575,Model 0
674,674,0.0007172546465881169,Model 0
675,675,0.0006676331395283341,Model 0
676,676,0.0007302431622520089,Model 0
677,677,0.0006528454832732677,Model 0
678,678,0.0005641834577545524,Model 0
679,679,0.0006702741375193,Model 0
680,680,0.0006579756736755371,Model 0
681,681,0.0005555374082177877,Model 0
682,682,0.0007714788080193102,Model 0
683,683,0.0007110764272511005,Model 0
684,684,0.0005682614864781499,Model 0
685,685,0.0005964195588603616,Model 0
686,686,0.000537235988304019,Model 0
687,687,0.0005880288081243634,Model 0
688,688,0.0006111982511356473,Model 0
689,689,0.000605519104283303,Model 0
690,690,0.0009968585800379515,Model 0
691,691,0.0006020257133059204,Model 0
692,692,0.0005900210817344487,Model 0
693,693,0.0007201846456155181,Model 0
694,694,0.0009216828038915992,Model 0
695,695,0.0007084020180627704,Model 0
696,696,0.0006209517014212906,Model 0
697,697,0.0005777177284471691,Model 0
698,698,0.0006068270886316895,Model 0
699,699,0.0009167048265226185,Model 0
700,700,0.0006093506817705929,Model 0
701,701,0.0006048745126463473,Model 0
702,702,0.0008114782976917922,Model 0
703,703,0.0005947888130322099,Model 0
704,704,0.0005680997273884714,Model 0
705,705,0.0007747625932097435,Model 0
706,706,0.0008812175365164876,Model 0
707,707,0.0006008753553032875,Model 0
708,708,0.0004973307368345559,Model 0
709,709,0.0006287468713708222,Model 0
710,710,0.0006571721169166267,Model 0
711,711,0.0006876360275782645,Model 0
712,712,0.000589746399782598,Model 0
713,713,0.0006065393681637943,Model 0
714,714,0.0007672676001675427,Model 0
715,715,0.0005160561995580792,Model 0
716,716,0.00042701404890976846,Model 0
717,717,0.0004565832205116749,Model 0
718,718,0.0005849972949363291,Model 0
719,719,0.0007070245337672532,Model 0
720,720,0.000481778901303187,Model 0
721,721,0.0005571675137616694,Model 0
722,722,0.000584527209866792,Model 0
723,723,0.0005324314115568995,Model 0
724,724,0.0005518633406609297,Model 0
725,725,0.000498188310302794,Model 0
726,726,0.0004902065848000348,Model 0
727,727,0.000462808005977422,Model 0
728,728,0.00046486809151247144,Model 0
729,729,0.0005491486517712474,Model 0
730,730,0.0005574190872721374,Model 0
731,731,0.0005553999217227101,Model 0
732,732,0.0006343605346046388,Model 0
733,733,0.00045876772492192686,Model 0
734,734,0.0004917275509797037,Model 0
735,735,0.0005497710080817342,Model 0
736,736,0.0004394260758999735,Model 0
737,737,0.00047635845839977264,Model 0
738,738,0.0005257473094388843,Model 0
739,739,0.0005119940615259111,Model 0
740,740,0.0005500015686266124,Model 0
741,741,0.0004666340537369251,Model 0
742,742,0.0006233397289179265,Model 0
743,743,0.0004963406245224178,Model 0
744,744,0.0005412838072516024,Model 0
745,745,0.0004880300257354975,Model 0
746,746,0.0006064049666747451,Model 0
747,747,0.0006537403678521514,Model 0
748,748,0.0006104534841142595,Model 0
749,749,0.0006577733438462019,Model 0
750,750,0.000440218485891819,Model 0
751,751,0.0005428660078905523,Model 0
752,752,0.00046273786574602127,Model 0
753,753,0.0004698387929238379,Model 0
754,754,0.0005037829978391528,Model 0
755,755,0.0008515619556419551,Model 0
756,756,0.0005375236505642533,Model 0
757,757,0.0006187584367580712,Model 0
758,758,0.0004716459661722183,Model 0
